# Step	AvgQ	AvgP
3495	-0.0533692	0.0267493
3496	-0.0533692	0.0109996
3497	-0.0468762	-0.126921
3498	-0.0446691	-0.0414188
3499	-0.0446691	-0.00249628
3500	-0.0446691	-0.0456496
3501	-0.0457072	0.0234826
3502	-0.0457072	-0.0407192
3503	-0.0457072	-0.0302493
3504	-0.0416577	-0.0784124
3505	-0.0440166	0.0497724
3506	-0.0458586	0.0395524
3507	-0.0454541	-0.00535457
3508	-0.0454541	-0.063174
3509	-0.043214	-0.0421672
3510	-0.043214	-0.0885322
3511	-0.0469747	0.0779564
3512	-0.0487137	0.0376673
3513	-0.0487137	-0.0994342
3514	-0.0487137	-0.0674723
3515	-0.0537031	0.10291
3516	-0.0537031	-0.0787864
3517	-0.0507633	-0.0556949
3518	-0.0507633	-0.139996
3519	-0.0504672	-0.00288918
3520	-0.0568597	0.131133
3521	-0.0531388	-0.0711574
3522	-0.0531388	0.108785
3523	-0.0531388	0.0224287
3524	-0.0549704	0.0398917
3525	-0.0630766	0.165747
3526	-0.0644387	0.0310799
3527	-0.0633657	-0.0176393
3528	-0.0633657	-0.0749744
3529	-0.0633657	0.0217403
3530	-0.0618415	-0.0267437
3531	-0.0618415	-0.0642314
3532	-0.0591573	-0.0500843
3533	-0.0591573	-0.0568539
3534	-0.0571781	-0.0361149
3535	-0.0547734	-0.0447618
3536	-0.0596637	0.101286
3537	-0.0596637	0.0144016
3538	-0.0581698	-0.0263594
3539	-0.0581698	0.0442465
3540	-0.0568857	-0.0222451
3541	-0.0568857	-0.0408465
3542	-0.0568857	0.0149243
3543	-0.0509011	-0.11652
3544	-0.0509011	0.0283344
3545	-0.0471124	-0.072874
3546	-0.0454177	-0.031137
3547	-0.0446442	-0.0127779
3548	-0.0442545	-0.005131
3549	-0.0434734	-0.0130005
3550	-0.0434734	0.0573197
3551	-0.0434734	0.0810585
3552	-0.0434734	0.0277839
3553	-0.0434734	0.0940715
3554	-0.0422203	-0.0225059
3555	-0.0449956	0.0581497
3556	-0.0449956	-0.0288983
3557	-0.0452119	0.00703322
3558	-0.0444561	-0.012435
3559	-0.0444561	-0.0457078
3560	-0.0418549	-0.049462
3561	-0.0418549	0.063403
3562	-0.0418725	0.00286238
3563	-0.0418725	0.103083
3564	-0.0418725	-0.0741089
3565	-0.0418725	0.0719258
3566	-0.0418725	0.0164788
3567	-0.0418725	-0.00483434
3568	-0.0418725	-0.0878688
3569	-0.0418725	0.0441309
3570	-0.0450656	0.0665021
3571	-0.0468358	0.0381774
3572	-0.0442888	-0.0482328
3573	-0.0449867	0.0166405
3574	-0.0477412	0.0578988
3575	-0.0527401	0.103042
3576	-0.0527401	0.0171172
3577	-0.0517493	-0.0166919
3578	-0.0571423	0.111179
3579	-0.0574974	0.0105441
3580	-0.0582522	0.0185744
3581	-0.0582522	0.10129
3582	-0.0586429	0.0113228
3583	-0.0586429	-0.0837179
3584	-0.0581728	-0.00590317
3585	-0.0581728	-0.0222505
3586	-0.0581728	0.0500797
3587	-0.0581728	0.0644184
3588	-0.0581728	-0.103281
3589	-0.0633101	0.10644
3590	-0.0633101	-0.0367847
3591	-0.064599	0.0296261
3592	-0.064599	-0.133375
3593	-0.064599	-0.064753
3594	-0.064599	-0.062135
3595	-0.064599	0.0589089
3596	-0.064599	0.00165391
3597	-0.0662729	0.0374206
3598	-0.067429	0.027142
3599	-0.067429	-0.0931755
3600	-0.067429	-0.124964
3601	-0.067429	0.00244067
3602	-0.067429	-0.126915
3603	-0.067429	0.00523095
3604	-0.067429	0.0135349
3605	-0.067429	-0.0502259
3606	-0.067429	0.0477093
3607	-0.067429	-0.0378248
3608	-0.0682212	0.0199193
3609	-0.0682212	0.10903
3610	-0.0682212	-0.0735088
3611	-0.0657285	-0.0458622
3612	-0.0657285	0.0721624
3613	-0.0597355	-0.116159
3614	-0.0597355	0.0183177
3615	-0.0597355	-0.0408483
3616	-0.0597355	-0.0450635
3617	-0.0597355	0.0858656
3618	-0.0625253	0.0594894
3619	-0.0584749	-0.077421
3620	-0.0584749	-0.10022
3621	-0.0584749	-0.0858352
3622	-0.0584749	-0.0169358
3623	-0.0571095	-0.0238558
3624	-0.0571095	-0.0751375
3625	-0.0571095	0.0896567
3626	-0.0571095	0.0434248
3627	-0.0571095	0.0558245
3628	-0.0551099	-0.0366469
3629	-0.0584467	0.0701747
3630	-0.0645017	0.124848
3631	-0.0645017	0.0364719
3632	-0.0645017	0.0754124
3633	-0.0647169	0.00818036
3634	-0.0647169	-0.0959262
3635	-0.0644628	-0.0012103
3636	-0.0644628	-0.0116514
3637	-0.0651256	0.0171484
3638	-0.0620365	-0.0580002
3639	-0.0620365	0.028439
3640	-0.0620365	0.0361465
3641	-0.0620365	-0.00107587
3642	-0.0620365	-0.0961024
3643	-0.0611113	-0.0148222
3644	-0.0611113	-0.0733065
3645	-0.0536306	-0.146249
3646	-0.0536306	0.0407901
3647	-0.0569425	0.069587
3648	-0.0549188	-0.0371406
3649	-0.0549188	0.00453394
3650	-0.0549188	-0.0787225
3651	-0.0630258	0.16576
3652	-0.0630258	0.0599882
3653	-0.0630258	-0.106934
3654	-0.0574869	-0.107221
3655	-0.0574869	0.0244613
3656	-0.0569955	-0.00639996
3657	-0.0589135	0.0418546
3658	-0.0589135	-0.0167156
3659	-0.0589135	0.0353992
3660	-0.0589135	-0.0275429
3661	-0.0589135	0.0468313
3662	-0.0589135	0.0276599
3663	-0.0611777	0.048908
3664	-0.0608664	-0.00256978
3665	-0.0608664	0.0137075
3666	-0.0608664	0.0475211
3667	-0.0608664	-0.00642749
3668	-0.0597019	-0.0196871
3669	-0.0597019	0.0049793
3670	-0.0597019	0.0746863
3671	-0.0614219	0.0380503
3672	-0.0569929	-0.0850741
3673	-0.0569929	-0.110824
3674	-0.0546901	-0.042731
3675	-0.0546901	0.0524039
3676	-0.0561709	0.0329544
3677	-0.05433	-0.0335232
3678	-0.05433	0.00225925
3679	-0.05433	0.0256073
3680	-0.0514282	-0.0548941
3681	-0.0514282	-0.0554021
3682	-0.0514282	-0.0397076
3683	-0.0514282	0.024186
3684	-0.0514282	0.00562617
3685	-0.0514282	-0.0471558
3686	-0.0505432	-0.0146507
3687	-0.0486929	-0.0340485
3688	-0.0486929	-0.0298059
3689	-0.0486929	-0.0318674
3690	-0.0486929	-0.0361996
3691	-0.0471002	-0.0289988
3692	-0.0422205	-0.094966
3693	-0.040137	-0.039221
3694	-0.040137	0.00721836
3695	-0.040137	0.131512
3696	-0.0427191	0.0541516
3697	-0.0399346	-0.0532394
3698	-0.0389118	-0.0181015
3699	-0.0389118	0.154272
3700	-0.0402558	0.0292667
3701	-0.0426508	0.0504118
3702	-0.0426508	0.0688388
3703	-0.0398618	-0.0533352
3704	-0.0377932	-0.039064
3705	-0.0377932	-0.029105
3706	-0.0377932	-0.0203967
3707	-0.0377932	-0.117202
3708	-0.0377932	0.0970889
3709	-0.0377932	-0.0546902
3710	-0.0383652	0.0137289
3711	-0.036971	-0.0256393
3712	-0.0386787	0.0364388
3713	-0.0386787	0.0383423
3714	-0.040053	0.0298622
3715	-0.040053	-0.089163
3716	-0.0390224	-0.0182514
3717	-0.0369264	-0.039664
3718	-0.0369264	0.0539224
3719	-0.0369264	0.0107054
3720	-0.0389418	0.0426028
3721	-0.0422062	0.0677539
3722	-0.0422062	0.0490041
3723	-0.0422062	0.0264469
3724	-0.0447712	0.0539352
3725	-0.0447712	-0.116613
3726	-0.0447712	-0.0990659
3727	-0.0447712	0.0432446
3728	-0.044781	0.0028815
3729	-0.044781	-0.104615
3730	-0.0468957	0.0450651
3731	-0.0479194	0.0233262
3732	-0.0479194	-0.01943
3733	-0.0479194	0.0255175
3734	-0.0479194	-0.094965
3735	-0.0521148	0.0869508
3736	-0.0521148	0.0177743
3737	-0.0529603	0.0200688
3738	-0.0467056	-0.12217
3739	-0.0467056	0.0646626
3740	-0.0502037	0.072904
3741	-0.056435	0.127887
3742	-0.056435	-0.00266548
3743	-0.056435	0.0244268
3744	-0.056435	0.00875426
3745	-0.0585021	0.0448096
3746	-0.0585021	-0.0223333
3747	-0.0588149	0.0097763
3748	-0.0598387	0.024046
3749	-0.0598387	0.0598256
3750	-0.0598387	-0.0560836
3751	-0.0598387	-0.0208902
3752	-0.0589507	-0.0142085
3753	-0.0544668	-0.0863216
3754	-0.0582346	0.0787727
3755	-0.0616189	0.0713145
3756	-0.0619316	0.00996261
3757	-0.0619316	-0.0267678
3758	-0.0598421	-0.0381598
3759	-0.0599661	0.00607225
3760	-0.0599661	-0.028598
3761	-0.0599661	0.0451756
3762	-0.060241	0.00910675
3763	-0.060241	-0.140717
3764	-0.060241	-0.00685832
3765	-0.060241	0.0833828
3766	-0.060241	0.00406528
3767	-0.060241	0.0432108
3768	-0.0665286	0.129617
3769	-0.0665286	0.00649952
3770	-0.0647341	-0.0319733
3771	-0.0604003	-0.0829668
3772	-0.0604003	-0.0467524
3773	-0.0614098	0.0238527
3774	-0.0614098	-0.0170583
3775	-0.0614098	-0.0194677
3776	-0.0614098	-0.000297972
3777	-0.065076	0.0771529
3778	-0.065076	0.0502221
3779	-0.065076	0.0159476
3780	-0.0586741	-0.124392
3781	-0.0586741	-0.0291197
3782	-0.0586741	-0.0462088
3783	-0.0588287	0.0066159
3784	-0.0588287	-0.022898
3785	-0.0511405	-0.150543
3786	-0.0494427	-0.030958
3787	-0.0494427	-0.0762122
3788	-0.0494427	-0.0393548
3789	-0.0509376	0.0329228
3790	-0.0509376	0.030532
3791	-0.0503894	-0.00793019
3792	-0.0503894	0.0978055
3793	-0.0478512	-0.0478448
3794	-0.0478512	-0.00902292
3795	-0.0478512	0.0491944
3796	-0.0478512	-0.0791115
3797	-0.0478512	-0.0151334
3798	-0.0478512	0.0387222
3799	-0.0547328	0.140779
3800	-0.0547328	-0.122478
3801	-0.0534634	-0.0221576
3802	-0.0534634	0.00931157
3803	-0.0525314	-0.0154717
3804	-0.0525314	0.0102355
3805	-0.0525314	0.0113067
3806	-0.052367	-0.000143947
3807	-0.053634	0.0285319
3808	-0.053634	-0.077051
3809	-0.053634	-0.0142858
3810	-0.053634	0.0215841
3811	-0.053634	0.0190791
3812	-0.053634	-0.0731095
3813	-0.053634	0.0257441
3814	-0.053634	0.0542937
3815	-0.0546437	0.0234513
3816	-0.0546437	0.00502747
3817	-0.0582324	0.0751937
3818	-0.0582324	0.0168744
3819	-0.0582324	0.0488606
3820	-0.0566293	-0.0286334
3821	-0.0552637	-0.0239714
3822	-0.0550306	-0.0013557
3823	-0.0550306	0.00308589
3824	-0.0526662	-0.0440827
3825	-0.0537173	0.0242209
3826	-0.0537173	-0.0536055
3827	-0.0537173	0.0461387
3828	-0.0536296	0.00146582
3829	-0.0536296	0.0368153
3830	-0.0514664	-0.0401357
3831	-0.0514846	0.00345095
3832	-0.0514846	0.0039272
3833	-0.0497734	-0.0312047
3834	-0.0543594	0.0948881
3835	-0.0514507	-0.0550307
3836	-0.0509461	-0.00702627
3837	-0.0509461	0.0295625
3838	-0.0509461	-0.00430682
3839	-0.0509461	0.063319
3840	-0.0468573	-0.0788856
3841	-0.050876	0.0833459
3842	-0.0466909	-0.0808181
3843	-0.0461814	-0.00741039
3844	-0.046407	0.00729102
3845	-0.0430512	-0.0644686
3846	-0.0379626	-0.0993945
3847	-0.0394486	0.0320568
3848	-0.036972	-0.0472659
3849	-0.0373158	0.00910733
3850	-0.0373158	0.028885
3851	-0.0405531	0.0671139
3852	-0.0405531	-0.0568921
3853	-0.0405531	-0.0252655
3854	-0.0422805	0.0370482
3855	-0.0422805	0.120488
3856	-0.0422805	-0.0370949
3857	-0.0422805	0.134126
3858	-0.0427137	0.0112182
3859	-0.0427137	-0.0806774
3860	-0.0427137	-0.132451
3861	-0.0472632	0.0937332
3862	-0.0472632	0.0450151
3863	-0.0491121	0.039887
3864	-0.0438528	-0.102451
3865	-0.0442664	0.0109183
3866	-0.0461892	0.0411875
3867	-0.0461892	-0.0460627
3868	-0.0461892	0.0301179
3869	-0.0461892	0.0401157
3870	-0.047044	0.0198998
3871	-0.047044	-0.0917922
3872	-0.0461791	-0.0145104
3873	-0.0461791	-0.0575671
3874	-0.0461791	0.0666823
3875	-0.0409523	-0.101977
3876	-0.0364649	-0.0874723
3877	-0.0345936	-0.0353136
3878	-0.0350395	0.0110088
3879	-0.0350395	-0.0401945
3880	-0.0345378	-0.00795211
3881	-0.0340323	-0.00805916
3882	-0.0378441	0.0784297
3883	-0.0378441	0.0773049
3884	-0.0378441	-0.0809201
3885	-0.03403	-0.0741653
3886	-0.0301891	-0.0749311
3887	-0.0314685	0.0274502
3888	-0.0314685	-0.0170397
3889	-0.0314685	-0.131657
3890	-0.0314685	0.0968289
3891	-0.0270203	-0.0872572
3892	-0.0271233	0.00368497
3893	-0.0271233	0.043106
3894	-0.0192413	-0.15633
3895	-0.0192413	-0.0673656
3896	-0.0192413	0.0121426
3897	-0.0192413	-0.00834575
3898	-0.0188617	-0.00645257
3899	-0.0209516	0.043012
3900	-0.0209516	0.045399
3901	-0.0234901	0.0521283
3902	-0.0234901	-0.0183188
3903	-0.0218717	-0.0310234
3904	-0.0218717	-0.0231174
3905	-0.0201629	-0.0329336
3906	-0.0201629	0.0088834
3907	-0.017871	-0.0447201
3908	-0.017871	-0.0270985
3909	-0.017871	0.0577261
3910	-0.0188601	0.0208927
3911	-0.0186923	-0.00223122
3912	-0.0186923	-0.0476474
3913	-0.0186923	-0.0160241
3914	-0.0186923	-0.0488014
3915	-0.0186923	0.00149194
3916	-0.0200113	0.0275529
3917	-0.0163584	-0.0720047
3918	-0.0119946	-0.0864703
3919	-0.0144191	0.049307
3920	-0.0152299	0.0171141
3921	-0.0152299	0.0547774
3922	-0.0119851	-0.0641134
3923	-0.0119851	-0.0221141
3924	-0.0121524	0.00407142
3925	-0.0121524	-0.0394175
3926	-0.0155155	0.0681251
3927	-0.019739	0.085571
3928	-0.019739	0.0972288
3929	-0.0199207	0.00482446
3930	-0.0207575	0.0179639
3931	-0.0207383	0.000860361
3932	-0.0204519	-0.00449462
3933	-0.0204519	-0.0547132
3934	-0.0204519	-0.0367396
3935	-0.0232854	0.0580092
3936	-0.0209506	-0.0453923
3937	-0.0209506	-0.0673985
3938	-0.0212732	0.00772042
3939	-0.0212732	0.0337851
3940	-0.017783	-0.0686673
3941	-0.019796	0.0414065
3942	-0.0210297	0.0259113
3943	-0.0210297	0.0233451
3944	-0.021871	0.018121
3945	-0.0201736	-0.0327059
3946	-0.0201736	0.0623706
3947	-0.0201736	-0.0258967
3948	-0.0201736	0.0484793
3949	-0.0150359	-0.101749
3950	-0.0147156	-0.00551677
3951	-0.0147156	0.106449
3952	-0.0094115	-0.105413
3953	-0.00560803	-0.075658
3954	0.00100051	-0.1321
3955	0.000485047	0.01027
3956	0.000485047	-0.020527
3957	0.00235277	-0.0374585
3958	0.00336437	-0.0204138
3959	0.00336437	0.0441594
3960	0.00236561	0.0198136
3961	0.00302508	-0.0133578
3962	0.00302508	0.0253015
3963	0.00302508	-0.00380902
3964	0.00302508	0.0126369
3965	0.00302508	-0.0215606
3966	0.00629259	-0.0656628
3967	0.00629259	0.00551684
3968	0.00629259	0.0444625
3969	0.00629259	-0.144441
3970	0.00629259	-0.0489366
3971	0.00598329	0.0058209
3972	0.00906013	-0.0620191
3973	0.00906013	-0.0210642
3974	0.00881758	0.00431727
3975	0.00881758	0.0624334
3976	0.00881758	0.00645424
3977	0.011781	-0.059917
3978	0.0152633	-0.0704911
3979	0.0152633	-0.0141825
3980	0.0158375	-0.0124231
3981	0.0137943	0.0399959
3982	0.0189997	-0.105145
3983	0.0189997	-0.0411528
3984	0.0196376	-0.0139232
3985	0.01558	0.080138
3986	0.0174495	-0.0383987
3987	0.0179631	-0.0113393
3988	0.0180609	-0.00303832
3989	0.0239127	-0.118353
3990	0.0253037	-0.029311
3991	0.0253037	-0.0214937
3992	0.0299828	-0.095287
3993	0.0251725	0.094601
3994	0.0251725	-0.0125142
3995	0.0237954	0.0260884
3996	0.024637	-0.0182922
3997	0.0275232	-0.0593186
3998	0.0281733	-0.0146782
3999	0.0281733	0.00364679
4000	0.0263815	0.0342175
4001	0.0263815	-0.124198
4002	0.0263815	-0.103986
4003	0.0263815	0.125705
4004	0.0263815	0.0895197
4005	0.022374	0.078729
4006	0.0276127	-0.106326
4007	0.025594	0.0387991
4008	0.026496	-0.0196105
4009	0.026496	-0.0866178
4010	0.026496	0.0937855
4011	0.026496	-0.0793952
4012	0.026496	0.0370455
4013	0.026496	0.0175382
4014	0.0232955	0.0625506
4015	0.022033	0.0239036
4016	0.022033	0.0313012
4017	0.022033	0.102866
4018	0.022033	-0.0529912
4019	0.022033	0.0480379
4020	0.022033	-0.0810764
4021	0.020554	0.0283179
4022	0.0164105	0.0818039
4023	0.0164105	0.00751993
4024	0.0164105	0.106208
4025	0.0164105	-0.0159934
4026	0.0149008	0.0292689
4027	0.0115311	0.0666371
4028	0.0115311	-0.0162492
4029	0.0115311	-0.00154034
4030	0.0115311	0.0789987
4031	0.0115311	-0.031886
4032	0.0115311	0.0273793
4033	0.0110558	0.00883399
4034	0.0110558	-0.0584073
4035	0.0133151	-0.0459407
4036	0.0133151	-0.0351738
4037	0.0133151	-0.00891421
4038	0.0149349	-0.0332597
4039	0.0149349	-0.00550744
4040	0.0150579	-0.00335972
4041	0.0150579	0.028302
4042	0.0159755	-0.0192926
4043	0.0159755	0.111981
4044	0.0159755	0.117573
4045	0.0159755	-0.00541481
4046	0.0159755	0.00994525
4047	0.0133815	0.0510261
4048	0.0133815	0.0372835
4049	0.0192063	-0.117532
4050	0.0192063	-0.0289766
4051	0.0189053	0.00488027
4052	0.0178851	0.0193111
4053	0.0178851	0.0788123
4054	0.0178851	0.05259
4055	0.0170025	0.0166149
4056	0.0170025	0.0284527
4057	0.0135584	0.0680007
4058	0.0178579	-0.0869756
4059	0.0190553	-0.0250664
4060	0.0218833	-0.0578179
4061	0.0218833	-0.0814463
4062	0.0218833	0.0687536
4063	0.0218833	0.00137105
4064	0.0218833	0.0339217
4065	0.0218833	-0.024787
4066	0.0218833	-0.0267872
4067	0.0205202	0.026004
4068	0.0205202	-0.0644193
4069	0.0166256	0.0768181
4070	0.0166256	-0.041353
4071	0.0157155	0.017242
4072	0.0157155	-0.0236159
4073	0.0157155	-0.0375957
4074	0.0131443	0.0505845
4075	0.0131443	0.00450161
4076	0.0172012	-0.0820895
4077	0.0172012	0.0501602
4078	0.0172012	0.0229138
4079	0.0172012	-0.0660472
4080	0.0176278	-0.00957988
4081	0.0176278	0.0529662
4082	0.0199573	-0.0477404
4083	0.025751	-0.117304
4084	0.025751	0.0550717
4085	0.025751	-0.0143813
4086	0.0241562	0.0304169
4087	0.0240758	0.000161047
4088	0.0240758	0.0633263
4089	0.0290894	-0.101917
4090	0.0290894	-0.0647982
4091	0.0331862	-0.0838455
4092	0.0331862	-0.0271642
4093	0.0303029	0.0557917
4094	0.0249752	0.104952
4095	0.0249752	-0.0210125
4096	0.0249752	0.0671874
4097	0.0261368	-0.0247763
4098	0.0261368	0.0719192
4099	0.0272139	-0.0231524
4100	0.0272139	0.0991803
4101	0.0272139	-0.069295
4102	0.0282614	-0.0226256
4103	0.0243199	0.0772934
4104	0.0243199	0.0234121
4105	0.0278697	-0.0725959
4106	0.0278697	-0.0460026
4107	0.0278697	0.0516436
4108	0.0278697	-0.0292225
4109	0.0289276	-0.0228732
4110	0.0289276	-0.00473168
4111	0.0289276	-0.0367059
4112	0.0261409	0.0541112
4113	0.0261409	0.0631662
4114	0.0224175	0.0730504
4115	0.0226392	-0.00578687
4116	0.0226392	0.0362418
4117	0.0226392	0.0268408
4118	0.0226392	-0.105625
4119	0.0226392	0.00202534
4120	0.0203167	0.045186
4121	0.0203167	0.0318749
4122	0.0203167	0.0252511
4123	0.0203167	0.0163764
4124	0.019977	0.00558897
4125	0.019977	0.0129119
4126	0.0193955	0.010456
4127	0.0193955	0.0701085
4128	0.0197289	-0.00784505
4129	0.024837	-0.103551
4130	0.024837	0.0786436
4131	0.024837	0.166078
4132	0.0274384	-0.0536227
4133	0.0274384	0.0764498
4134	0.0274384	-0.0505837
4135	0.0274384	0.0065019
4136	0.0274384	0.0548706
4137	0.0274384	0.01075
4138	0.0217761	0.111829
4139	0.0217761	-0.0048712
4140	0.0217761	0.0574279
4141	0.0217761	-0.0208058
4142	0.0222156	-0.0101152
4143	0.0222156	-0.0383109
4144	0.0222156	-0.0300114
4145	0.0222156	0.0384284
4146	0.0222156	-0.0353353
4147	0.0222156	0.00608468
4148	0.0192963	0.0571718
4149	0.0192963	0.0113942
4150	0.0187822	0.00914493
4151	0.0224579	-0.0747882
4152	0.0289169	-0.130786
4153	0.0318248	-0.0600088
4154	0.0318248	-0.0115374
4155	0.030637	0.0218947
4156	0.030637	-0.134152
4157	0.027735	0.0563203
4158	0.027735	0.0142329
4159	0.0267964	0.0171473
4160	0.0262759	0.00882218
4161	0.0285347	-0.0468424
4162	0.0285347	-0.0185733
4163	0.0285347	0.000822764
4164	0.0259522	0.050043
4165	0.0259522	-0.0337942
4166	0.0220368	0.07691
4167	0.0220368	0.00920769
4168	0.0220368	-0.0472552
4169	0.0220368	-0.00557662
4170	0.0232051	-0.0247359
4171	0.0232051	-0.0387667
4172	0.0229965	0.00278982
4173	0.0229965	-0.00146257
4174	0.0222421	0.0137395
4175	0.0273159	-0.103014
4176	0.0239853	0.0651064
4177	0.0264887	-0.0516067
4178	0.0244269	0.0397313
4179	0.0244269	-0.0444168
4180	0.0240292	0.00650521
4181	0.0240292	0.0549316
4182	0.0232941	0.0132904
4183	0.0249416	-0.0344143
4184	0.0299418	-0.101699
4185	0.0299418	-0.0439218
4186	0.0297749	0.00154739
4187	0.0324768	-0.0559313
4188	0.0333477	-0.0194006
4189	0.03355	-0.0060548
4190	0.03355	-0.0345807
4191	0.0304744	0.0596243
4192	0.0342864	-0.0782202
4193	0.0342864	0.0436559
4194	0.0342864	-0.00369637
4195	0.035867	-0.0337318
4196	0.035867	0.107792
4197	0.035867	-0.0534529
4198	0.0342143	0.0309679
4199	0.0342143	0.072439
4200	0.0342143	-0.0414431
4201	0.0323079	0.0361537
4202	0.0332774	-0.0213668
4203	0.0332774	0.0250533
4204	0.0332774	0.0944376
4205	0.0297536	0.0686215
4206	0.0297536	0.00143646
4207	0.0297536	-0.00783201
4208	0.0297536	0.129251
4209	0.0297536	0.00268056
4210	0.0297536	0.0416959
4211	0.0297536	-0.0522433
4212	0.0297536	-0.0018198
4213	0.0300949	-0.00862368
4214	0.0300949	0.0446094
4215	0.0294247	0.0116274
4216	0.030591	-0.0251391
4217	0.030591	0.0568296
4218	0.0342118	-0.0743954
4219	0.0343395	-0.00461102
4220	0.0343395	0.0847498
4221	0.0343395	-0.12686
4222	0.0343395	0.0953151
4223	0.0339633	0.00548021
4224	0.030422	0.0689306
4225	0.0354648	-0.102883
4226	0.0334985	0.0372783
4227	0.0304341	0.0594017
4228	0.030034	0.00619421
4229	0.0348627	-0.0985703
4230	0.0348627	-0.113471
4231	0.0348627	0.041604
4232	0.0348627	0.0189972
4233	0.0329196	0.036849
4234	0.0329196	-0.0525151
4235	0.0329196	-0.112073
4236	0.0328815	-0.00120922
4237	0.0328815	-0.102222
4238	0.0369791	-0.0840891
4239	0.0369791	0.00179265
4240	0.0384799	-0.0322941
4241	0.0420239	-0.0733303
4242	0.0408803	0.0203976
4243	0.0408803	0.103529
4244	0.0408803	-0.0562772
4245	0.0408803	-0.025642
4246	0.0408803	-0.00618268
4247	0.0304269	0.207036
4248	0.0304269	-0.0322441
4249	0.0304269	-0.0626556
4250	0.0359548	-0.112604
4251	0.0359548	-0.015875
4252	0.0359548	-0.0802924
4253	0.0359548	0.0615592
4254	0.0359548	-0.0709967
4255	0.0359548	0.0385698
4256	0.0363854	-0.0107871
4257	0.0363854	-0.00301871
4258	0.0369037	-0.0125676
4259	0.0376699	-0.0175686
4260	0.0376699	-0.0154315
4261	0.0376699	0.00400761
4262	0.0376699	0.0171084
4263	0.0363551	0.0240902
4264	0.0363551	-0.0709184
4265	0.0363551	-0.00957671
4266	0.0363551	-0.0298575
4267	0.0390591	-0.0563694
4268	0.0348149	0.0827133
4269	0.0312584	0.0691847
4270	0.0312584	0.0570476
4271	0.0312584	-0.0567334
4272	0.0312584	0.00623915
4273	0.0312584	0.0067268
4274	0.0328716	-0.0342037
4275	0.0328716	0.0566397
4276	0.0298589	0.0584045
4277	0.0298589	0.036758
4278	0.0301607	-0.00783913
4279	0.0301607	0.0476604
4280	0.0301607	0.0493162
4281	0.0317978	-0.0346167
4282	0.0317978	-0.114251
4283	0.0317978	0.126716
4284	0.0311608	0.0108573
4285	0.0346736	-0.0722648
4286	0.0363706	-0.0360874
4287	0.0316841	0.0917377
4288	0.0316841	0.0222317
4289	0.032854	-0.025345
4290	0.032854	-0.0791445
4291	0.037804	-0.10117
4292	0.037804	0.0673988
4293	0.037804	0.0148015
4294	0.0333689	0.0866123
4295	0.0333689	0.0113946
4296	0.0279667	0.106261
4297	0.0279667	0.0640134
4298	0.0284645	-0.011654
4299	0.0292756	-0.0179619
4300	0.0292756	-0.108238
4301	0.0357805	-0.132114
4302	0.0404486	-0.0956954
4303	0.0404486	-0.0344289
4304	0.0404486	0.0124124
4305	0.0411353	-0.0161879
4306	0.0411353	0.0647868
4307	0.0368903	0.082603
4308	0.0368903	-0.0164066
4309	0.0343644	0.0484073
4310	0.0335172	0.0149174
4311	0.0335172	-0.0240975
4312	0.0335186	-0.00203819
4313	0.0335186	-0.0535916
4314	0.0366885	-0.0655353
4315	0.0366885	0.022463
4316	0.0418165	-0.104966
4317	0.0418165	0.048982
4318	0.0438753	-0.0437661
4319	0.0471078	-0.0674109
4320	0.0480316	-0.021338
4321	0.0480316	0.00217082
4322	0.0454141	0.0495734
4323	0.0443374	0.0188542
4324	0.0443374	0.13459
4325	0.0469904	-0.0558254
4326	0.0452622	0.0318147
4327	0.0452622	-0.0537921
4328	0.0431195	0.040226
4329	0.044525	-0.0307511
4330	0.0460175	-0.0325814
4331	0.0460175	0.0310504
4332	0.0460175	-0.012757
4333	0.0473128	-0.0287173
4334	0.0473128	0.0624626
4335	0.0494303	-0.0452721
4336	0.0494303	-0.0333184
4337	0.0494303	0.0356986
4338	0.0441729	0.102394
4339	0.0489229	-0.0978383
4340	0.0513616	-0.051807
4341	0.0513616	-0.0525487
4342	0.0513616	0.0625018
4343	0.0513616	-0.111778
4344	0.0513616	0.00303468
4345	0.0513616	-0.0644669
4346	0.0513616	0.192145
4347	0.0513616	0.00653138
4348	0.0497623	0.0289708
4349	0.0509061	-0.025906
4350	0.0509061	-0.0173431
4351	0.0549958	-0.0850118
4352	0.0549958	-0.0488562
4353	0.0549958	-0.0171494
4354	0.0549202	-0.00178361
4355	0.0549202	0.0221219
4356	0.0544314	0.00650229
